ltable_id,rtable_id,sensitive
769,58421,False
1351,55905,False
1727,56125,False
1822,43516,False
2495,50474,True
69,8110,False
594,47310,False
387,12772,False
687,38387,False
735,30780,False
2405,17782,True
1037,56967,False
1351,25888,False
102,36988,False
486,56348,False
1665,19507,False
1794,59808,False
2116,36174,False
112,13871,False
532,6351,False
1302,6148,False
1057,21049,False
2212,48824,False
280,36053,False
2139,31209,False
1909,11956,True
1372,57446,False
99,55136,False
612,52988,False
707,10972,False
1232,42869,False
867,6930,False
535,16218,False
1545,34053,False
947,10794,False
492,13678,False
243,4529,False
1706,60477,False
1977,28385,False
1785,61925,False
2294,29326,True
1484,12821,False
2611,59088,False
1677,33670,False
1421,10602,False
22,36546,False
1538,41489,False
836,39602,False
1215,15365,False
1539,62840,False
706,24305,False
640,63017,False
2549,30400,True
1502,39837,False
2146,32455,False
666,59037,False
1642,28133,False
72,58713,False
1674,2201,False
849,11111,False
1026,11638,False
1556,36815,False
1023,63994,False
964,6519,False
1545,39860,False
525,27688,False
1643,55545,False
382,63185,False
639,31456,False
1779,37608,False
522,18640,False
1421,14442,False
543,55113,False
2289,49771,True
550,9561,False
1131,9951,False
2349,17292,False
1301,57240,False
1509,27923,False
231,4140,False
567,15775,False
2398,38497,True
1556,52746,False
827,19614,False
290,54001,False
2009,56709,False
1088,54412,False
997,33309,False
2456,27453,True
13,53148,False
1606,29525,False
2581,47627,False
1482,46092,False
1512,30753,False
2066,53395,False
649,5647,False
1602,7268,False
331,28177,False
2084,12366,False
2210,14456,False
2222,28616,False
293,61422,False
1834,48006,False
445,18696,False
2282,23081,True
658,44376,False
2085,5221,False
1448,49796,False
2471,46688,True
1507,35562,False
139,46128,False
1417,60173,False
1409,24610,False
1600,29289,False
2455,56291,True
107,19496,False
2490,27234,True
1563,59625,False
1389,29443,False
635,52690,False
1262,40043,False
1534,22468,False
1020,29242,False
1322,6741,False
1057,24261,False
1706,56419,False
338,44141,False
1010,58117,False
19,34274,False
2415,33033,True
41,13005,False
1671,24560,False
1877,38815,False
1668,49704,False
1963,15382,False
997,28685,False
55,18657,False
502,13508,False
658,35230,False
2530,13864,True
301,28332,False
80,22948,False
1049,53378,False
548,37994,False
1576,10785,False
827,15295,False
2549,59008,True
221,1129,False
2234,42694,False
1610,63417,False
1439,63402,False
556,23955,False
1352,31635,False
729,17347,False
1439,20602,False
630,23312,False
1755,4349,False
41,2177,False
125,32403,False
835,46940,False
2579,3973,False
413,57486,False
1489,37563,False
1812,35580,False
1382,63845,False
288,58317,False
870,18744,False
2586,59346,False
5,43727,False
1620,1181,False
366,43796,False
1717,4466,False
1793,27387,False
1542,18107,False
1235,11954,False
1421,63082,False
356,45288,False
1832,27050,False
797,7151,False
1072,561,False
1487,48928,False
1961,63519,False
2387,15157,True
2143,32685,False
681,19513,False
2535,40174,True
1230,17973,False
1348,43906,False
1978,1322,False
1897,63962,False
1512,2830,False
463,7628,False
668,32758,False
1124,53879,False
24,11163,False
858,33050,False
2083,7807,False
1205,25529,False
653,42976,False
806,12503,False
2607,35102,False
1912,5770,False
2366,45518,False
1688,57489,False
201,5335,False
1741,31493,True
1329,9911,False
500,58877,False
1419,63302,False
2328,56144,False
1152,15379,False
1455,51337,False
749,12042,False
1315,13947,False
2504,7934,True
941,46287,False
986,21558,False
587,22384,False
1068,1268,False
933,2523,False
2246,51336,False
1768,40778,False
1238,16351,False
1487,4615,False
2540,32585,True
1983,37103,False
1596,29836,False
1409,24639,False
2219,28074,False
597,52572,False
1868,1470,False
1719,55840,False
1228,60783,False
57,10170,False
1471,19355,False
433,14974,False
775,4027,False
2019,38221,False
2460,16931,True
790,1983,False
1166,1899,False
624,4559,False
2105,7265,False
1385,61391,False
95,36651,False
1481,39413,False
1786,4263,False
1627,46612,False
1545,7478,False
1978,24348,False
2579,54979,False
1596,45306,False
253,25637,False
372,1440,False
993,10195,False
2432,19864,True
2524,29449,True
2597,5579,False
221,24279,False
810,45318,False
1208,56264,False
1080,16610,False
595,11461,False
1977,20626,False
99,62996,False
1480,47708,False
1191,31666,False
639,34889,False
1652,47641,False
392,29702,False
521,6191,False
264,38561,False
1690,15252,False
1244,51847,False
887,54333,False
818,37702,False
1287,20231,False
246,10560,False
2277,3187,False
1097,40758,False
208,20043,False
2538,53970,True
714,41396,False
1807,41704,False
1913,9943,False
2579,22282,False
1560,8133,False
2275,29895,False
1543,35170,False
1813,15125,False
1149,58874,False
634,54301,False
1428,64228,False
1525,54255,False
1456,7163,False
2501,12710,True
439,19107,False
1235,46119,False
1001,14795,False
658,57831,False
1977,34609,False
1541,55613,False
1552,18237,False
2594,22338,False
784,51252,False
560,34912,False
1291,48190,False
28,17772,False
775,30230,False
1165,35412,False
2414,12455,True
578,34798,False
1903,18266,False
1133,42181,False
1516,11847,False
2019,60072,False
49,47981,False
2546,55477,True
1837,39620,False
2513,60244,True
331,24035,False
290,38275,False
2238,7964,False
922,59499,False
746,30817,False
1795,38355,False
930,47502,False
1988,12072,False
1697,47874,True
1678,59467,False
1481,23544,False
2064,45844,False
1262,45618,False
1031,24384,False
1102,4120,False
857,61094,False
2529,60188,True
114,39088,False
82,8561,False
1204,12926,False
2062,17947,False
1646,30169,False
1001,19833,False
1756,63738,False
1432,23262,False
1857,26818,False
2331,50522,False
458,45999,False
1534,63614,False
839,7397,False
276,5494,False
473,38268,False
287,62296,False
2468,46429,True
1834,33731,False
1751,56460,False
431,55862,False
236,38660,False
19,2730,False
2368,40052,False
1419,12780,False
2538,2244,True
2560,45355,True
157,20275,False
1963,24754,False
2190,12603,False
2579,1284,False
572,24684,False
1195,20496,False
1302,10654,False
1640,57396,False
1830,7089,False
1792,21779,False
1711,34612,False
2450,58383,True
514,32371,False
1386,32708,False
851,33208,False
1180,4927,False
1385,57340,False
696,7548,False
715,45324,False
36,51099,False
1479,6275,False
1171,29790,False
1110,47194,False
2538,35012,True
1993,44280,False
1543,59896,False
72,8154,False
1681,38215,False
1834,39349,False
1763,12739,False
26,18205,False
2316,49550,False
107,12268,False
1456,55351,False
1448,61291,False
625,42581,False
1324,57750,False
243,21639,False
2194,21128,False
1617,9657,False
1874,22516,True
604,44179,False
2252,55696,False
51,6381,False
1717,32875,False
994,63905,False
1965,9267,False
171,51403,False
1913,36900,False
2061,42308,False
1954,31882,False
1464,62072,False
523,2432,False
384,28323,False
2607,49290,False
1240,51394,False
644,34346,False
1401,41758,False
2232,44375,False
590,11081,False
724,41458,False
490,27018,False
1962,31327,False
2513,62565,True
670,11215,False
1573,45905,False
1788,4540,False
2367,26184,False
612,3953,False
673,8076,False
934,32858,False
1078,29283,False
496,52389,False
132,58160,False
399,30937,False
1162,55176,False
2276,29530,False
806,42139,False
2311,30101,False
2442,46369,True
475,17718,False
66,7556,False
1932,62076,False
2023,22068,False
840,3822,False
1896,12683,False
1475,53867,False
590,34843,False
1745,21060,False
457,3998,False
1860,2875,False
1525,42603,False
1129,46133,False
1652,41909,False
1707,38007,False
1724,19304,False
1600,43717,False
848,46097,False
2614,2042,False
1541,2703,False
2513,35151,True
2571,49818,False
1365,53900,False
2427,27412,True
897,49182,False
490,18559,False
1371,62485,False
864,26115,False
1346,39433,False
1918,61241,False
238,40935,False
1484,63704,False
258,18619,False
266,31582,False
1284,5400,False
2289,42478,True
1329,37390,False
2104,14219,False
1008,39221,False
564,48430,False
57,43577,False
1780,12568,False
613,9933,False
1284,12753,False
2403,12007,True
2265,29506,False
1585,50696,False
2002,10796,False
602,60568,False
1139,8310,False
1331,23522,False
1394,28709,False
1173,15111,False
127,22178,False
2229,8257,False
1520,49524,False
1819,53890,False
641,42573,False
2190,3113,False
314,57511,False
1534,26047,False
1180,31138,False
259,1249,False
978,40215,False
1324,36117,False
1735,28205,False
451,27661,False
2188,28116,False
1301,43129,False
1179,32843,False
1380,17713,False
2222,12076,False
554,58784,False
2504,11556,True
1213,23646,False
1388,50641,False
1194,44036,False
624,50695,False
1554,26143,False
579,54147,False
2264,26626,False
1376,4501,False
1133,4376,False
1867,32430,False
2406,57624,True
540,41714,False
811,27456,False
504,29640,False
2194,22384,False
1812,47735,False
1345,46927,False
1255,35874,False
271,16957,False
452,32571,False
989,52054,False
996,14659,False
1684,40907,False
251,11640,False
2355,44385,False
154,29920,False
714,52022,False
1733,56705,False
921,7886,False
337,23625,False
1301,57628,False
1699,12129,False
1266,24524,False
554,16147,False
1256,51633,False
406,36630,False
566,60124,False
2351,34984,False
555,57856,False
1905,16799,False
1911,53278,False
1485,31277,False
2302,56630,False
0,16627,False
2033,2081,False
1212,31743,False
2509,5465,True
1498,17510,False
2043,55421,False
925,23616,False
1746,21028,False
1622,44858,False
1757,50814,False
508,18446,False
547,48461,False
2096,59375,False
2154,42500,False
1868,57614,False
0,46550,False
2524,19667,True
1747,54264,False
230,18655,False
2498,18328,True
950,31237,False
428,166,False
2127,3148,False
2547,46581,True
805,7363,False
800,5712,False
1182,30399,False
2108,15425,False
412,851,False
1419,38444,False
1097,14081,False
2284,30790,True
960,27440,False
541,37960,False
2524,18563,True
2332,5659,False
1873,21014,False
1359,18976,False
2334,9253,False
955,46237,False
1209,37166,False
1321,8517,False
2506,13968,True
2422,18275,True
1271,29295,False
1164,41658,False
1068,36278,False
2007,41632,False
447,7552,False
1722,1660,False
607,57440,False
281,38045,False
1525,28227,False
794,38773,False
1290,9281,False
787,49287,False
927,14371,False
1856,4247,False
2005,27470,True
2335,21491,False
2189,11597,False
126,60281,False
2611,62210,False
2546,7534,True
1139,16087,False
2240,23040,False
671,39754,False
449,20529,False
845,17334,False
994,37012,False
361,14310,False
1302,36350,False
24,31559,False
1587,2389,False
1261,29268,False
1798,28337,False
860,17187,False
1518,2706,False
2480,54369,True
2338,18727,False
645,24966,False
1397,60985,False
1283,26280,False
1068,27230,False
317,15066,False
1069,28206,False
1583,55395,False
420,14348,False
1133,56241,False
365,18297,False
837,29677,False
2208,28180,False
2375,50182,False
1089,11596,False
682,61844,False
224,59265,False
1131,49730,False
662,23539,False
1395,33072,False
228,49923,False
1802,37532,False
959,9529,False
1410,51990,False
2268,6353,False
1980,37320,False
399,45058,False
1541,612,False
2146,19626,False
1307,4810,False
1439,30305,False
2013,41711,False
2091,35990,False
106,42415,False
22,40678,False
1168,17874,False
672,64146,False
1250,56116,False
1084,43711,False
2161,30940,False
2415,40254,True
590,18279,False
1129,20547,False
2215,57572,False
969,23725,False
1480,56959,False
1495,19971,False
1747,30070,False
1469,50112,False
430,16666,False
524,15199,False
1114,15860,False
1302,44070,False
2251,37984,False
1939,48642,False
779,62614,False
1095,45479,False
1626,38058,False
1028,3797,False
850,62821,False
2549,6952,True
1985,46030,False
831,60322,False
1298,8237,False
1359,22614,False
1619,13877,False
1704,33308,False
1652,35294,False
2458,13888,True
1262,50138,False
1722,29255,False
596,38518,False
1287,17043,False
1222,47993,False
2241,23981,False
1449,35388,False
2000,40641,False
1656,53280,False
2549,23189,True
905,45395,False
38,60342,False
1915,21460,False
1375,57675,False
2533,41814,True
977,47016,False
1966,17823,False
256,3091,False
921,27146,False
1759,483,False
1045,28620,False
1474,53781,False
1678,841,False
832,62085,False
490,17714,False
1792,61385,False
664,31981,False
1470,63877,False
1760,5405,False
1259,26088,True
854,62213,False
1048,23676,False
9,45049,False
1532,11971,False
1619,21803,False
614,59656,False
1294,5296,False
135,57347,False
997,37481,False
1957,45096,False
1210,34190,False
2169,59029,False
1679,50730,False
269,18800,False
2374,49792,False
994,16972,False
1332,101,False
1007,23572,False
1480,25876,False
2577,61565,False
970,27511,False
1359,46665,False
687,32699,False
1605,37832,False
1068,57277,False
184,59823,False
1937,21237,False
2374,18629,False
915,63778,False
2245,63386,False
2029,17066,False
2199,35169,False
427,8452,False
1678,63918,False
179,40414,False
335,49782,False
2016,41230,False
1707,58304,False
80,25622,False
981,21107,False
2457,16366,True
582,27830,False
1217,135,False
1180,58940,False
686,52945,False
391,22014,False
1367,5084,False
1397,23579,False
810,37074,False
758,39381,False
1695,49622,False
1287,46459,False
1468,34744,False
798,43237,False
1491,6485,False
1145,9426,False
1737,8017,False
970,28534,False
1990,30126,False
749,63037,False
1882,8112,False
71,37725,False
2309,10747,False
275,22760,False
775,38434,False
1323,15632,False
1815,27181,False
685,49554,False
849,36567,False
1654,28136,False
1386,47429,False
2076,50835,False
125,16604,False
2271,13736,False
1235,17151,False
2188,19786,False
1203,40316,False
1899,20733,False
746,35470,False
1876,31043,False
2038,42837,False
269,58907,False
2552,9014,True
569,18345,False
1802,41755,False
1182,39701,False
1926,51702,False
1765,31531,False
82,59840,False
449,19747,False
1936,62616,False
227,54521,False
2507,1001,True
1057,35234,False
1278,7574,False
1598,34304,False
955,62143,False
72,13770,False
365,23721,False
2351,31372,False
283,6868,False
1933,56025,False
2528,32033,True
2049,40394,False
1723,24184,False
1279,20663,False
1910,49744,False
2010,4104,False
1002,61651,False
1737,14136,False
1321,13649,False
716,23207,False
1717,38118,False
843,55691,False
1120,36897,False
1340,41082,False
72,39497,False
305,27202,False
1507,46657,False
1409,42462,False
710,22840,False
1162,21036,False
2017,46025,False
1761,53234,False
1338,15108,False
780,56176,False
455,18176,False
2134,44136,False
124,7424,False
279,56201,False
1126,52075,False
1356,1472,False
1372,60204,False
1383,16205,False
2101,4650,False
659,2870,False
1681,17247,False
1354,6969,False
1954,52100,False
509,10226,False
1812,46937,False
676,30721,False
1560,15627,False
1990,28531,False
1439,14454,False
1323,27426,False
1451,21606,False
1048,58772,False
1429,54035,False
1312,50961,False
1485,57132,False
1679,4673,False
994,21177,False
552,19174,False
860,29623,False
871,16357,False
2226,18615,False
2150,63119,False
95,51361,False
1478,61559,False
1752,241,False
1653,42290,False
2557,22286,True
372,7117,False
455,9079,False
1213,52703,False
1392,13515,False
566,42706,False
1533,41954,False
1305,27582,False
465,6187,False
2607,63856,False
2011,664,False
1528,46437,False
2200,46857,False
488,12481,False
1521,18278,False
1217,54568,False
1175,58033,False
952,13727,False
1681,28733,False
95,24387,False
133,59686,False
566,30056,False
416,24209,False
1133,13989,False
1857,19488,False
1764,24525,False
1667,28668,False
986,21423,False
1067,11407,False
1419,12700,False
487,11329,False
162,9765,False
1718,28957,False
888,20498,False
809,52271,False
304,28022,False
1041,43229,False
2147,10194,False
1101,34529,False
764,53115,False
515,61473,False
2085,593,False
2003,60387,False
2433,27822,True
2130,6665,False
1392,41368,False
531,31636,False
2415,44655,True
1731,49014,False
2163,33975,False
577,2602,False
455,49260,False
1230,8699,False
1390,1856,False
2489,927,True
1138,7505,False
895,50396,False
1883,19441,False
1682,20705,False
1235,23702,False
832,54710,False
502,35311,False
2248,9564,False
1386,33677,False
2126,51404,False
1229,45926,False
878,63475,False
1005,2004,False
1421,56282,False
164,1800,False
687,7041,False
2188,13754,False
2581,27113,False
1707,9916,False
1770,24414,False
1618,7492,False
1541,43979,False
647,43833,False
680,40022,False
1221,20528,False
1414,43503,False
2473,38995,True
99,41263,False
951,29376,False
138,50114,False
1133,19732,False
2141,11515,False
942,22732,False
1230,36221,False
1545,3232,False
2188,7012,False
2051,47504,False
877,54770,False
2032,29658,False
2553,48937,True
358,5562,False
120,45055,False
1412,56640,False
1614,59692,False
1780,31855,False
504,43881,False
1008,44277,False
351,30406,False
980,6638,False
584,17316,False
694,13336,False
301,46607,False
268,26881,False
1599,50958,False
1382,57996,False
630,21623,False
2261,47606,False
126,29469,False
1898,41773,False
2298,21599,False
1344,63065,False
2521,62389,True
91,15971,False
2352,36184,False
1417,19775,False
1332,16132,False
718,17039,False
1956,52531,False
251,51929,False
1806,36293,False
2533,1694,True
2503,45723,True
1287,31985,False
1352,30368,False
1616,9714,False
2543,41094,True
5,41598,False
19,19951,False
1470,6469,False
2329,31020,False
1913,20418,False
994,50667,False
2235,15454,False
1707,1997,False
911,40808,False
1188,12240,False
2180,38600,True
15,3190,False
1559,38352,False
1102,9194,False
1460,47552,False
1857,33624,False
609,17518,False
1677,28048,False
1858,63751,False
390,34301,False
1038,53178,False
1004,33497,False
450,28005,False
72,5837,False
626,52229,False
1209,41801,False
778,14931,False
2303,30350,False
75,17864,False
1954,34112,False
747,8134,False
524,35593,False
1705,27283,False
873,21816,False
1563,63844,False
333,38473,False
891,55054,False
2429,59196,True
907,28847,False
1807,45279,False
2270,34934,False
938,40206,False
299,56306,False
1794,58526,False
1486,32392,False
1083,7601,False
1481,43980,False
2402,61311,True
1284,41579,False
1589,62001,False
1865,41515,False
858,38121,False
2162,31093,False
1238,2609,False
18,40332,False
1954,3686,False
727,38280,False
1645,2577,False
1706,58241,False
1641,46456,False
2381,38552,True
797,50507,False
1443,49977,False
2525,27048,True
1235,36755,False
402,24481,False
715,9108,False
1129,30685,False
1534,21282,False
357,39884,False
1597,38678,False
2364,46354,False
807,37539,False
705,13715,False
413,53513,False
2014,63031,False
1525,62880,False
2406,49781,True
620,36917,False
2560,49856,True
368,42327,False
1399,46711,False
72,32373,False
1208,62659,False
407,53691,False
1064,63204,False
1440,5103,False
440,46634,False
1419,18430,False
1653,63947,False
1400,11331,False
2614,15513,False
832,47949,False
1033,364,False
1020,37003,False
1780,20974,False
2571,32736,False
442,26466,False
2554,3558,True
846,62190,False
2080,24519,False
1707,24454,False
625,38456,False
1112,33222,False
1612,15003,False
1302,48988,False
1628,40818,False
84,2868,False
1070,35537,False
1522,12758,False
2533,4349,True
455,7307,False
280,23081,True
1160,30352,False
2411,53669,True
2034,10258,False
82,3887,False
1090,33639,False
1131,44526,False
2025,40716,False
1310,62292,False
1242,54636,False
2303,38614,False
1707,9090,False
1572,61432,False
1555,24333,False
450,32580,False
2190,5091,True
407,64023,False
1238,9809,False
34,55216,False
456,57437,False
1837,36345,False
2549,37358,True
665,33028,False
1780,8226,False
387,16853,False
315,37441,False
2203,58524,False
887,59348,False
351,15303,False
837,29561,False
1010,33407,False
979,62736,False
2264,42187,False
2187,32580,False
2606,12390,False
2427,22516,True
19,11264,False
2416,60251,True
1826,13482,False
1204,300,False
2375,2467,False
1441,16386,False
1504,62677,False
2366,20583,False
1855,43854,False
837,16543,False
89,5948,False
1053,61694,False
1534,35103,False
2246,41194,False
1717,61875,False
17,37857,False
2563,45435,True
2515,62619,True
2605,2380,False
1923,26653,False
674,7525,False
2103,50197,False
1545,16601,False
1222,17149,False
1238,4711,False
1326,39316,False
2079,5386,False
1604,33617,False
1366,54674,False
2298,35508,False
2411,13108,True
1215,34204,False
1753,14365,False
667,9709,False
1236,2413,False
116,42297,False
1572,29354,False
1610,16511,False
1590,53044,False
1610,58055,False
273,10788,False
1721,9046,False
1159,29988,False
854,49030,False
619,10805,False
2593,12897,False
438,19948,False
2499,63001,True
158,50680,False
2188,14775,False
1235,62912,False
1639,7206,False
1793,47845,False
915,48207,False
1317,1907,False
1409,2153,False
1658,25007,False
1202,40475,False
742,52833,False
1966,37169,False
2327,18320,False
1875,55173,False
796,45674,False
1311,23488,False
1814,43854,False
1815,57159,False
810,59040,False
2495,61354,True
514,3246,False
37,11908,False
2175,49620,False
2169,6742,False
2333,63261,False
1573,53768,False
1423,15350,False
1121,20985,False
1996,29748,False
1419,28902,False
1578,23939,False
830,46056,False
1123,15213,False
298,7103,False
2426,52089,True
1780,418,False
530,14527,False
135,52470,False
686,42489,False
1662,38958,False
1868,37139,False
2004,4107,False
1954,61035,False
1431,47643,False
1997,46686,False
637,34045,False
914,36922,False
1979,53010,False
932,55845,False
1662,52631,False
846,39896,False
2317,32665,False
260,50530,False
2068,52438,False
1929,30149,False
1545,41032,False
1535,10035,False
1970,33064,False
909,54952,False
554,27110,False
2152,53314,False
1143,62082,False
1108,44357,False
2317,45507,False
1990,12267,False
107,3179,False
701,55140,False
2103,53433,False
2255,33858,False
587,27857,False
1543,48702,False
1392,48794,False
923,28935,False
2303,22087,False
1534,32928,False
614,7094,False
1384,18609,False
1307,46512,False
70,38838,False
384,15250,False
1439,60614,False
1336,37093,False
1294,2329,False
1525,49630,False
1678,45647,False
266,38638,False
58,37918,False
846,36361,False
1235,32201,False
1969,42656,False
644,31401,False
357,3682,False
1087,39111,False
1632,42226,False
531,3304,False
144,4143,False
2287,14331,True
1808,39394,False
331,35139,False
1068,4751,False
1263,2681,False
1133,14619,False
1156,3833,False
1120,14114,False
197,55673,False
918,34353,False
2441,50751,True
39,5487,False
1863,1621,False
814,19807,False
1758,52335,False
1192,55562,True
1941,19345,False
854,59013,False
1813,5535,False
1833,4155,False
2493,43036,True
90,43168,False
2101,30493,False
1252,27555,False
1421,53805,False
732,16381,False
752,48867,False
1409,27745,False
539,11229,False
970,31678,False
1807,38668,False
514,7908,False
583,13320,False
1384,21552,False
1545,14528,False
1264,8072,False
2153,10998,False
1893,45743,False
1160,30949,False
1713,63300,False
2391,29758,True
832,16981,False
2100,16522,False
1403,22998,False
249,13127,False
1419,37940,False
1093,44464,False
652,43264,False
282,47083,False
722,23854,False
1826,11574,False
1331,21922,False
447,14651,False
1158,31984,False
282,22952,False
1388,16337,False
2214,1563,False
1360,11549,False
1381,47050,False
846,53598,False
670,2835,False
40,38927,False
763,37838,False
1909,19919,False
1609,7292,False
1689,15842,False
166,52163,False
1235,2066,False
1754,40665,False
1090,6805,False
178,23243,False
876,50041,False
26,54864,False
227,40509,False
2351,38886,False
2518,1082,True
1374,43268,False
1033,3849,False
226,11556,False
1211,36319,False
184,49763,False
65,41516,False
2460,35060,True
1750,22090,False
2549,21744,True
1657,11076,False
1772,13051,False
1138,59359,False
563,18926,False
659,34018,False
227,36901,False
683,61944,False
2542,32568,True
86,20055,False
1334,56891,False
1803,21365,False
168,41823,False
2226,28740,False
49,50019,False
1584,28111,False
1474,5717,False
1363,26840,False
1884,55688,False
1428,51759,False
750,20967,False
1750,3330,False
1543,53201,False
519,50886,False
1670,42082,False
2372,27585,False
825,41560,False
2459,9402,True
1954,63847,False
1546,13481,False
65,36513,False
1407,24023,False
1953,17648,False
366,60843,False
2515,41656,True
1268,16473,False
1122,22890,False
1680,17038,False
2552,36461,True
1435,53218,True
1182,11362,False
433,17320,False
2345,56441,False
1916,27784,False
1578,21476,False
1256,54340,False
89,55462,False
1532,14381,False
1665,21236,False
2489,28636,True
1982,42818,False
986,16748,False
476,54131,False
2579,43401,False
1135,28892,False
2577,21929,False
920,33967,False
1188,927,False
697,46009,False
1439,6262,False
842,29504,False
1377,50973,False
107,41647,False
748,37261,False
646,42946,False
1458,13975,False
1748,29134,False
1702,28510,False
2025,14305,False
1540,33582,False
384,56300,False
1133,9322,False
1892,46250,False
1857,7977,False
625,30677,False
1913,47532,False
2277,15845,False
679,38053,False
2002,12256,False
1939,39708,False
227,60537,False
1065,25396,False
2353,55740,False
1992,62382,False
17,35922,False
1644,19778,False
2226,10856,False
2059,33890,False
420,16431,False
46,9485,False
959,12426,False
2219,22006,False
63,47245,False
1752,19889,False
1986,468,False
1180,10641,False
632,17250,False
853,13559,False
2111,27532,False
136,25415,False
19,48814,False
1480,39812,False
958,29082,False
1564,14799,False
32,61220,False
2367,22118,False
1100,40507,False
1963,41208,False
466,1753,False
137,24673,False
1212,37872,True
1907,7419,False
1566,60918,False
745,41147,False
956,12558,False
2301,50407,False
965,7535,False
2087,44956,False
2114,640,False
1580,63271,False
1982,18057,False
1494,34871,False
2207,56141,False
229,58948,False
2443,50755,True
2362,12060,False
1012,41841,False
2421,753,True
2265,5146,False
19,21223,False
1850,43054,False
721,62901,False
1108,38842,False
1525,31396,False
430,35208,False
1802,28547,False
1764,18026,False
2181,23684,False
298,2914,False
1358,31519,False
2527,60128,True
184,26884,False
2277,28690,False
1361,26389,False
441,39342,False
791,9493,False
626,32541,False
995,24050,False
2360,58868,False
1454,3722,False
1020,41849,False
1095,40586,False
1240,48100,False
1322,31822,False
1480,17231,False
2081,37204,False
2306,24599,False
2272,52056,False
1532,18373,False
337,32480,False
2320,5341,False
147,17682,False
45,19262,False
1356,19813,False
987,915,False
746,11508,False
1464,40898,False
1380,9805,False
24,44994,False
2263,1848,False
1129,21614,False
1636,11068,True
1585,6091,False
1022,45665,False
1413,34793,False
2028,23440,False
997,31614,False
2381,15249,True
1818,7386,False
2381,50488,True
2583,38767,False
971,16714,False
537,25824,False
655,6269,False
1466,43586,False
2611,15730,False
524,51493,False
2248,56285,False
1826,30836,False
1419,42678,False
2388,61078,True
2215,50140,False
1573,30121,False
24,32476,False
749,49264,False
956,20499,False
797,45911,False
2246,30130,False
1151,47391,False
2003,52989,False
1122,32323,False
2428,43934,True
1419,38853,False
2050,18987,False
2403,9731,True
735,26633,False
1030,33143,False
107,33199,False
1888,40666,False
1718,32654,False
1214,2064,False
212,42916,False
1888,62152,False
2375,52227,False
1326,48165,False
915,13443,False
2204,25042,False
1773,1794,False
726,53592,False
1500,38615,False
2,21187,False
2508,62942,True
736,56249,False
1534,11256,False
1834,16776,False
1706,3590,False
1936,51490,False
9,51737,False
2509,9449,True
2581,11030,False
1747,18896,False
1717,589,False
1557,35156,False
1457,54156,False
688,21830,False
1737,59924,False
1662,42565,False
19,5072,False
2512,46130,True
1041,48370,False
2008,9829,False
1120,8823,False
387,9000,False
2372,932,False
2604,55464,False
1425,12875,False
963,27232,False
603,41786,False
1707,20303,False
2429,22625,True
49,19397,False
423,60866,False
1605,27703,False
892,52129,False
1120,61868,False
1946,7654,False
1146,15622,False
1092,9774,False
708,52854,False
900,53261,False
1283,48549,False
1786,256,False
56,19504,False
1353,60746,False
551,49155,False
449,33238,False
1072,14104,False
1863,5251,False
1595,29811,False
2176,4633,False
1131,60308,False
1873,6097,False
969,16558,False
2428,47874,True
1621,16277,False
2177,28067,False
779,45777,False
1529,27863,False
1294,5597,False
294,42513,False
1256,45010,False
2386,5774,True
1971,19201,False
478,56694,False
1618,3272,False
139,41345,False
1100,55482,False
1834,36030,False
944,16348,False
1162,14732,False
2027,9859,False
300,26481,False
1488,26575,False
2275,61335,False
1298,25507,False
1589,40790,False
457,56739,False
1973,64197,False
653,16443,False
86,44630,False
2198,37168,False
1607,60567,False
1343,61970,False
2217,36862,False
648,21696,False
1638,64017,False
360,10265,False
1856,35883,False
1478,57310,False
581,21047,False
19,27684,False
1656,4547,False
1478,15095,False
495,42109,False
1722,14240,False
1679,1376,False
2528,52741,True
805,27702,False
1096,49774,False
2487,42356,True
1179,25913,False
2236,21750,False
452,23825,False
1339,26886,False
1830,25298,False
1164,17056,False
793,54571,False
1133,15801,False
1449,43629,False
1505,59644,False
621,41227,False
1691,10293,False
1828,49792,False
1355,10606,False
1155,9692,False
1621,30211,False
1478,6647,False
521,25737,False
10,16046,False
2253,24979,False
2396,11036,True
1027,18388,False
752,44504,False
1314,41811,False
845,13769,False
1466,52063,False
2235,29897,False
1560,14915,False
1648,50898,False
146,36351,False
832,42380,False
1917,13602,False
1206,55388,False
876,59269,False
116,34199,False
1562,59287,False
1501,34913,False
2225,48857,False
1424,51976,False
819,37877,False
2055,51699,False
1960,13974,False
1668,26082,False
414,61986,False
798,48928,False
343,33096,False
1147,50578,False
95,3210,False
2363,37616,False
1556,63610,False
1437,12441,False
1386,51417,False
786,9358,False
1419,25767,False
1581,48945,False
1465,51643,False
31,28931,False
1432,36711,False
512,16224,False
846,50222,False
1212,3228,True
2268,15204,False
663,46785,False
1543,29603,False
2533,5879,True
1454,23079,False
1302,2013,False
2065,24961,False
2071,42070,False
1771,19885,False
9,35567,False
2398,38582,True
2460,940,True
2565,7729,True
972,44334,False
1890,48665,False
18,41055,False
2229,19182,False
199,48998,False
1152,64210,False
1006,8031,False
1039,43371,False
2526,42858,True
1845,682,False
188,19241,False
1258,59925,False
570,34481,False
1629,31147,False
1531,23070,False
1930,46568,False
221,38412,False
1747,22549,False
51,10872,False
2187,36059,False
1838,45371,False
2581,30533,False
1086,51804,False
1832,44162,False
414,39651,False
1554,50828,False
783,16258,False
1092,16420,False
832,59034,False
